"@timestamp","_source"
"21:22:19.120 2025-10-05","{""@timestamp"":""21:22:19.120 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""message"":""PROCTITLE proctitle=737368643A20726F6F74407074732F30"",""cmdline"":""sshd: root@pts/0"",""source_realtime_timestamp"":""1759699339117000"",""audit_id"":""30129"",""tag"":""auditd"",""_id"":""xnRBtpkBStl87ql01dzi"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:18.929 2025-10-05","{""@timestamp"":""21:22:18.929 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_items"":""1"",""audit_field_a0"":""4"",""audit_field_syscall"":""42"",""audit_loginuid"":""0"",""audit_field_a2"":""2d"",""comm"":""bash"",""exe"":""/usr/bin/bash"",""audit_field_key"":""\""remote_shell\"""",""tty"":""pts0"",""audit_session"":""66"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""25961"",""pid"":""25984"",""source_realtime_timestamp"":""1759699338925000"",""audit_id"":""30128"",""message"":""SYSCALL arch=c000003e syscall=42 success=yes exit=0 a0=4 a1=7ffddf21d7c0 a2=2d a3=732d206c568c2810 items=1 ppid=25961 pid=25984 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=66 comm=\""bash\"" exe=\""/usr/bin/bash\"" subj=unconfined key=\""remote_shell\"""",""audit_field_a1"":""7ffddf21d7c0"",""audit_field_a3"":""732d206c568c2810"",""tag"":""auditd"",""_id"":""v3RBtpkBStl87ql01dzi"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:18.929 2025-10-05","{""@timestamp"":""21:22:18.929 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1306"",""audit_type_name"":""SOCKADDR"",""message"":""SOCKADDR saddr=01002F72756E2F73797374656D642F7573657264622F696F2E73797374656D642E44796E616D69635573657200"",""audit_field_saddr"":""01002F72756E2F73797374656D642F7573657264622F696F2E73797374656D642E44796E616D69635573657200"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699338925000"",""audit_id"":""30128"",""tag"":""auditd"",""_id"":""wHRBtpkBStl87ql01dzi"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:18.929 2025-10-05","{""@timestamp"":""21:22:18.929 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_dev"":""00:17"",""audit_field_name"":""/run/systemd/userdb/io.systemd.DynamicUser"",""audit_field_mode"":""0140666"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""message"":""PATH item=0 name=\""/run/systemd/userdb/io.systemd.DynamicUser\"" inode=295 dev=00:17 mode=0140666 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_inode"":""295"",""source_realtime_timestamp"":""1759699338925000"",""audit_id"":""30128"",""tag"":""auditd"",""_id"":""wXRBtpkBStl87ql01dzi"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:18.929 2025-10-05","{""@timestamp"":""21:22:18.929 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""message"":""PROCTITLE proctitle=737368643A20726F6F74407074732F30"",""cmdline"":""sshd: root@pts/0"",""source_realtime_timestamp"":""1759699338925000"",""audit_id"":""30128"",""tag"":""auditd"",""_id"":""wnRBtpkBStl87ql01dzi"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.301 2025-10-05","{""@timestamp"":""21:22:07.301 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_syscall"":""59"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""audit_field_a3"":""8"",""audit_field_items"":""3"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_loginuid"":""0"",""tty"":""pts0"",""audit_session"":""66"",""audit_field_key"":""\""recon\"""",""comm"":""id"",""exe"":""/usr/bin/id"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30127"",""message"":""SYSCALL arch=c000003e syscall=59 success=yes exit=0 a0=56228e54d3b0 a1=56228e54def0 a2=56228e54ab60 a3=8 items=3 ppid=25984 pid=25985 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=66 comm=\""id\"" exe=\""/usr/bin/id\"" subj=unconfined key=\""recon\"""",""audit_field_a0"":""56228e54d3b0"",""audit_field_a1"":""56228e54def0"",""audit_field_a2"":""56228e54ab60"",""ppid"":""25984"",""pid"":""25985"",""tag"":""auditd"",""_id"":""rnRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.301 2025-10-05","{""@timestamp"":""21:22:07.301 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_field_argc"":""2"",""audit_field_a1"":""\""-u\"""",""message"":""EXECVE argc=2 a0=\""id\"" a1=\""-u\"""",""audit_field_a0"":""\""id\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30127"",""tag"":""auditd"",""_id"":""r3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.301 2025-10-05","{""@timestamp"":""21:22:07.301 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=0 name=\""/usr/bin/id\"" inode=654411 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/usr/bin/id"",""audit_field_inode"":""654411"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30127"",""tag"":""auditd"",""_id"":""sHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.301 2025-10-05","{""@timestamp"":""21:22:07.301 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/usr/bin/id"",""audit_field_inode"":""654411"",""message"":""PATH item=1 name=\""/usr/bin/id\"" inode=654411 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30127"",""tag"":""auditd"",""_id"":""sXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.301 2025-10-05","{""@timestamp"":""21:22:07.301 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=2 name=\""/lib64/ld-linux-x86-64.so.2\"" inode=689308 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_item"":""2"",""audit_field_name"":""/lib64/ld-linux-x86-64.so.2"",""audit_field_inode"":""689308"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30127"",""tag"":""auditd"",""_id"":""snRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.301 2025-10-05","{""@timestamp"":""21:22:07.301 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""message"":""PROCTITLE proctitle=6964002D75"",""cmdline"":""id -u"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30127"",""tag"":""auditd"",""_id"":""s3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.298 2025-10-05","{""@timestamp"":""21:22:07.298 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1300"",""audit_type_name"":""SYSCALL"",""audit_field_arch"":""c000003e"",""audit_field_syscall"":""59"",""audit_field_success"":""yes"",""audit_field_exit"":""0"",""audit_field_items"":""3"",""uid"":""0"",""gid"":""0"",""euid"":""0"",""audit_field_suid"":""0"",""fsuid"":""0"",""egid"":""0"",""audit_field_sgid"":""0"",""fsgid"":""0"",""selinux_context"":""unconfined"",""audit_field_a3"":""0"",""audit_field_key"":""\""susp_shell\"""",""audit_loginuid"":""0"",""comm"":""bash"",""exe"":""/usr/bin/bash"",""tty"":""pts0"",""audit_session"":""66"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""ppid"":""25961"",""pid"":""25984"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30126"",""message"":""SYSCALL arch=c000003e syscall=59 success=yes exit=0 a0=55ff1a207cc0 a1=7ffdb2d756c0 a2=55ff1a200940 a3=0 items=3 ppid=25961 pid=25984 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=66 comm=\""bash\"" exe=\""/usr/bin/bash\"" subj=unconfined key=\""susp_shell\"""",""audit_field_a0"":""55ff1a207cc0"",""audit_field_a1"":""7ffdb2d756c0"",""audit_field_a2"":""55ff1a200940"",""tag"":""auditd"",""_id"":""qHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.298 2025-10-05","{""@timestamp"":""21:22:07.298 2025-10-05"",""transport"":""audit"",""audit_type"":""1309"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""audit_type_name"":""EXECVE"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_field_argc"":""1"",""message"":""EXECVE argc=1 a0=\""-bash\"""",""audit_field_a0"":""\""-bash\"""",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30126"",""tag"":""auditd"",""_id"":""qXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.298 2025-10-05","{""@timestamp"":""21:22:07.298 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_name"":""/bin/bash"",""audit_field_inode"":""654106"",""message"":""PATH item=0 name=\""/bin/bash\"" inode=654106 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30126"",""tag"":""auditd"",""_id"":""qnRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.298 2025-10-05","{""@timestamp"":""21:22:07.298 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_name"":""/bin/bash"",""audit_field_inode"":""654106"",""message"":""PATH item=1 name=\""/bin/bash\"" inode=654106 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30126"",""tag"":""auditd"",""_id"":""q3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.298 2025-10-05","{""@timestamp"":""21:22:07.298 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_mode"":""0100755"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""message"":""PATH item=2 name=\""/lib64/ld-linux-x86-64.so.2\"" inode=689308 dev=fe:01 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_item"":""2"",""audit_field_name"":""/lib64/ld-linux-x86-64.so.2"",""audit_field_inode"":""689308"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30126"",""tag"":""auditd"",""_id"":""rHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.298 2025-10-05","{""@timestamp"":""21:22:07.298 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""message"":""PROCTITLE proctitle=737368643A20726F6F74407074732F30"",""cmdline"":""sshd: root@pts/0"",""source_realtime_timestamp"":""1759699327296000"",""audit_id"":""30126"",""tag"":""auditd"",""_id"":""rXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.297 2025-10-05","{""@timestamp"":""21:22:07.297 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_item"":""0"",""audit_field_dev"":""fe:01"",""audit_field_ouid"":""0"",""audit_field_ogid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_mode"":""040755"",""audit_field_nametype"":""PARENT"",""message"":""PATH item=0 name=\""/var/log/\"" inode=783531 dev=fe:01 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/var/log/"",""audit_field_inode"":""783531"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327292000"",""audit_id"":""30123"",""tag"":""auditd"",""_id"":""o3RAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.297 2025-10-05","{""@timestamp"":""21:22:07.297 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1302"",""audit_type_name"":""PATH"",""audit_field_dev"":""fe:01"",""audit_field_ouid"":""0"",""audit_field_rdev"":""00:00"",""audit_field_nametype"":""NORMAL"",""audit_field_cap_fp"":""0"",""audit_field_cap_fi"":""0"",""audit_field_cap_fe"":""0"",""audit_field_cap_fver"":""0"",""audit_field_cap_frootid"":""0"",""audit_field_item"":""1"",""audit_field_mode"":""0100664"",""audit_field_ogid"":""43"",""message"":""PATH item=1 name=\""/var/log/lastlog\"" inode=783592 dev=fe:01 mode=0100664 ouid=0 ogid=43 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0"",""audit_field_name"":""/var/log/lastlog"",""audit_field_inode"":""783592"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327292000"",""audit_id"":""30123"",""tag"":""auditd"",""_id"":""pHRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
"21:22:07.297 2025-10-05","{""@timestamp"":""21:22:07.297 2025-10-05"",""transport"":""audit"",""syslog_facility"":""4"",""syslog_identifier"":""audit"",""machine_id"":""40d9637dc8554937a8bc4083032e5262"",""runtime_scope"":""system"",""audit_type"":""1327"",""audit_type_name"":""PROCTITLE"",""hostname"":""srvbastion"",""boot_id"":""3ae25fcb59c14648ad7577fa5d64e777"",""source_realtime_timestamp"":""1759699327292000"",""message"":""PROCTITLE proctitle=737368643A20726F6F74407074732F30"",""cmdline"":""sshd: root@pts/0"",""audit_id"":""30123"",""tag"":""auditd"",""_id"":""pXRAtpkBStl87ql059yl"",""_type"":"" - "",""_index"":""index-f607d6555e6d-auditd"",""_score"":""""}"
